candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_afaaa172663d,fs/ext4/inode.c,ext4_truncate,4151,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,80,"[""lock.down_write.up_write""]","[""up_write""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P1 severity +20"", ""journal or lock protocol violation without exception hints +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_81b21364332d,fs/ext4/orphan.c,ext4_init_orphan_info,605,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,80,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_dbbcfe37c464,fs/ext4/fast_commit.c,ext4_fc_replay_add_range,1745,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_0bee7caf6376,fs/ext4/fast_commit.c,ext4_fc_replay_add_range,1764,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_63c4fa28d90e,fs/ext4/fast_commit.c,ext4_fc_replay_add_range,1767,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_7fb6f5389cec,fs/ext4/fast_commit.c,ext4_fc_replay_del_range,1862,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_ffec52cad42c,fs/ext4/fast_commit.c,ext4_fc_replay_del_range,1873,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_9c191269f23a,fs/ext4/fast_commit.c,ext4_fc_replay_del_range,1890,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_e99672f2009b,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1542,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_41b034187f74,fs/ext4/fast_commit.c,ext4_fc_replay_inode,1548,error_swallowed,P1,E1_LLM_TRUE_CANDIDATE,70,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
